Scenario	Replication	TokenId	Element	Arrived	Started	Completed	Resources
S0	0	1,316	q	2022-01-08 02:26:48	2022-01-08 02:26:48	2022-01-08 03:07:28	
S0	0	1,329	k	2022-01-08 02:35:15	2022-01-08 02:35:15	2022-01-08 03:07:32	
S0	0	1,315	q	2022-01-08 02:26:07	2022-01-08 02:26:07	2022-01-08 03:07:58	
S0	0	1,315	p	2022-01-08 02:45:42	2022-01-08 02:45:42	2022-01-08 03:08:54	
S0	0	1,316	g	2022-01-08 02:36:50	2022-01-08 02:36:50	2022-01-08 03:09:00	
S0	0	1,318	n	2022-01-08 02:38:42	2022-01-08 02:38:42	2022-01-08 03:09:02	
S0	0	1,333	h	2022-01-08 02:41:00	2022-01-08 02:41:00	2022-01-08 03:09:15	
S0	0	1,322	r	2022-01-08 02:28:05	2022-01-08 02:28:05	2022-01-08 03:09:18	
S0	0	1,317	q	2022-01-08 02:39:51	2022-01-08 02:39:51	2022-01-08 03:09:23	
S0	0	1,314	p	2022-01-08 02:43:43	2022-01-08 02:43:43	2022-01-08 03:09:30	
S0	0	1,311	c	2022-01-08 02:38:25	2022-01-08 02:38:25	2022-01-08 03:10:59	
S0	0	1,313	z	2022-01-08 02:25:38	2022-01-08 02:25:38	2022-01-08 03:11:17	
S0	0	1,321	ad	2022-01-08 02:44:04	2022-01-08 02:44:04	2022-01-08 03:11:32	
S0	0	1,335	b	2022-01-08 02:46:40	2022-01-08 02:46:40	2022-01-08 03:11:43	
S0	0	1,317	x	2022-01-08 02:39:51	2022-01-08 02:39:51	2022-01-08 03:12:35	
S0	0	1,320	ab	2022-01-08 02:32:12	2022-01-08 02:32:12	2022-01-08 03:12:40	
S0	0	1,327	j	2022-01-08 02:36:42	2022-01-08 02:36:42	2022-01-08 03:12:56	
S0	0	1,325	t	2022-01-08 02:49:17	2022-01-08 02:49:17	2022-01-08 03:13:33	
S0	0	1,323	ad	2022-01-08 02:45:46	2022-01-08 02:45:46	2022-01-08 03:13:36	
S0	0	1,328	k	2022-01-08 02:33:15	2022-01-08 02:33:15	2022-01-08 03:14:47	
S0	0	1,318	o	2022-01-08 02:38:42	2022-01-08 02:38:42	2022-01-08 03:15:49	
S0	0	1,319	f	2022-01-08 02:54:44	2022-01-08 02:54:44	2022-01-08 03:16:09	
S0	0	1,324	m	2022-01-08 02:24:56	2022-01-08 02:24:56	2022-01-08 03:16:52	
S0	0	1,319	i	2022-01-08 02:54:44	2022-01-08 02:54:44	2022-01-08 03:18:35	
S0	0	1,317	p	2022-01-08 03:00:28	2022-01-08 03:00:28	2022-01-08 03:19:04	
S0	0	1,305	ae	2022-01-08 02:53:02	2022-01-08 02:53:02	2022-01-08 03:19:20	
S0	0	1,303	ae	2022-01-08 02:51:01	2022-01-08 02:51:01	2022-01-08 03:19:41	
S0	0	1,315	g	2022-01-08 02:45:42	2022-01-08 02:45:42	2022-01-08 03:20:16	
S0	0	1,316	v	2022-01-08 02:36:48	2022-01-08 02:36:48	2022-01-08 03:20:16	
S0	0	1,330	k	2022-01-08 02:50:52	2022-01-08 02:50:52	2022-01-08 03:20:40	
S0	0	1,304	w	2022-01-08 02:40:22	2022-01-08 02:40:22	2022-01-08 03:22:38	
S0	0	1,332	e	2022-01-08 02:52:20	2022-01-08 02:52:20	2022-01-08 03:22:50	
S0	0	1,326	j	2022-01-08 02:40:45	2022-01-08 02:40:45	2022-01-08 03:23:16	
S0	0	1,308	a	2022-01-08 02:42:22	2022-01-08 02:42:22	2022-01-08 03:24:22	
S0	0	1,336	b	2022-01-08 03:00:21	2022-01-08 03:00:21	2022-01-08 03:25:00	
S0	0	1,310	a	2022-01-08 02:52:46	2022-01-08 02:52:46	2022-01-08 03:25:08	
S0	0	1,314	v	2022-01-08 02:39:52	2022-01-08 02:39:52	2022-01-08 03:25:32	
S0	0	1,307	s	2022-01-08 02:37:38	2022-01-08 02:37:38	2022-01-08 03:26:47	
S0	0	1,303	w	2022-01-08 02:51:01	2022-01-08 02:51:01	2022-01-08 03:27:03	
S0	0	1,318	l	2022-01-08 02:38:42	2022-01-08 02:38:42	2022-01-08 03:27:12	
S0	0	1,305	w	2022-01-08 02:53:02	2022-01-08 02:53:02	2022-01-08 03:27:45	
S0	0	1,315	y	2022-01-08 03:01:21	2022-01-08 03:01:21	2022-01-08 03:28:12	
S0	0	1,315	ac	2022-01-08 03:01:21	2022-01-08 03:01:21	2022-01-08 03:29:54	
S0	0	1,314	g	2022-01-08 02:43:43	2022-01-08 02:43:43	2022-01-08 03:31:35	
S0	0	1,309	a	2022-01-08 02:54:16	2022-01-08 02:54:16	2022-01-08 03:32:42	
S0	0	1,319	n	2022-01-08 02:54:44	2022-01-08 02:54:44	2022-01-08 03:33:08	
S0	0	1,334	h	2022-01-08 03:02:11	2022-01-08 03:02:11	2022-01-08 03:34:06	
S0	0	1,318	x	2022-01-08 03:03:14	2022-01-08 03:03:14	2022-01-08 03:34:49	
S0	0	1,335	h	2022-01-08 03:11:43	2022-01-08 03:11:43	2022-01-08 03:34:59	
S0	0	1,319	l	2022-01-08 02:54:44	2022-01-08 02:54:44	2022-01-08 03:35:13	
S0	0	1,317	v	2022-01-08 02:51:11	2022-01-08 02:51:11	2022-01-08 03:35:18	
S0	0	1,325	m	2022-01-08 02:49:17	2022-01-08 02:49:17	2022-01-08 03:35:29	
S0	0	1,318	p	2022-01-08 03:15:49	2022-01-08 03:15:49	2022-01-08 03:36:10	
S0	0	1,320	f	2022-01-08 03:12:40	2022-01-08 03:12:40	2022-01-08 03:36:28	
S0	0	1,324	r	2022-01-08 02:55:36	2022-01-08 02:55:36	2022-01-08 03:37:02	
S0	0	1,317	g	2022-01-08 03:00:28	2022-01-08 03:00:28	2022-01-08 03:37:50	
S0	0	1,319	o	2022-01-08 02:54:44	2022-01-08 02:54:44	2022-01-08 03:39:43	
S0	0	1,331	k	2022-01-08 03:05:28	2022-01-08 03:05:28	2022-01-08 03:39:44	
S0	0	1,315	z	2022-01-08 03:01:21	2022-01-08 03:01:21	2022-01-08 03:39:45	
S0	0	1,320	i	2022-01-08 03:12:40	2022-01-08 03:12:40	2022-01-08 03:40:35	
S0	0	1,318	q	2022-01-08 03:03:14	2022-01-08 03:03:14	2022-01-08 03:40:50	
S0	0	1,319	x	2022-01-08 03:16:09	2022-01-08 03:16:09	2022-01-08 03:41:12	
S0	0	1,329	j	2022-01-08 03:07:32	2022-01-08 03:07:32	2022-01-08 03:41:16	
S0	0	1,312	s	2022-01-08 02:53:27	2022-01-08 02:53:27	2022-01-08 03:42:12	
S0	0	1,316	y	2022-01-08 03:20:16	2022-01-08 03:20:16	2022-01-08 03:43:28	
S0	0	1,321	d	2022-01-08 03:11:32	2022-01-08 03:11:32	2022-01-08 03:43:56	
S0	0	1,323	d	2022-01-08 03:13:36	2022-01-08 03:13:36	2022-01-08 03:45:22	
S0	0	1,313	c	2022-01-08 03:11:17	2022-01-08 03:11:17	2022-01-08 03:45:33	
S0	0	1,314	y	2022-01-08 03:25:32	2022-01-08 03:25:32	2022-01-08 03:45:54	
S0	0	1,316	ac	2022-01-08 03:20:16	2022-01-08 03:20:16	2022-01-08 03:45:55	
S0	0	1,327	t	2022-01-08 03:12:56	2022-01-08 03:12:56	2022-01-08 03:46:11	
S0	0	1,328	j	2022-01-08 03:14:47	2022-01-08 03:14:47	2022-01-08 03:46:12	
S0	0	1,310	ae	2022-01-08 03:25:08	2022-01-08 03:25:08	2022-01-08 03:46:43	
S0	0	1,318	v	2022-01-08 03:09:02	2022-01-08 03:09:02	2022-01-08 03:47:45	
S0	0	1,320	l	2022-01-08 03:12:40	2022-01-08 03:12:40	2022-01-08 03:48:12	
S0	0	1,337	b	2022-01-08 03:19:52	2022-01-08 03:19:52	2022-01-08 03:48:28	
S0	0	1,319	q	2022-01-08 03:16:09	2022-01-08 03:16:09	2022-01-08 03:49:35	
S0	0	1,333	e	2022-01-08 03:09:15	2022-01-08 03:09:15	2022-01-08 03:50:09	
S0	0	1,336	h	2022-01-08 03:25:00	2022-01-08 03:25:00	2022-01-08 03:50:35	
S0	0	1,322	ab	2022-01-08 03:09:18	2022-01-08 03:09:18	2022-01-08 03:50:57	
S0	0	1,311	s	2022-01-08 03:10:59	2022-01-08 03:10:59	2022-01-08 03:51:09	
S0	0	1,330	j	2022-01-08 03:20:40	2022-01-08 03:20:40	2022-01-08 03:52:54	
S0	0	1,320	n	2022-01-08 03:12:40	2022-01-08 03:12:40	2022-01-08 03:52:59	
S0	0	1,326	u	2022-01-08 03:23:16	2022-01-08 03:23:16	2022-01-08 03:55:00	
S0	0	1,314	ac	2022-01-08 03:25:32	2022-01-08 03:25:32	2022-01-08 03:56:06	
S0	0	1,320	o	2022-01-08 03:12:40	2022-01-08 03:12:40	2022-01-08 03:56:51	
S0	0	1,324	ad	2022-01-08 03:37:02	2022-01-08 03:37:02	2022-01-08 03:57:12	
S0	0	1,310	w	2022-01-08 03:25:08	2022-01-08 03:25:08	2022-01-08 03:57:27	
S0	0	1,318	g	2022-01-08 03:15:49	2022-01-08 03:15:49	2022-01-08 03:57:54	
S0	0	1,308	ae	2022-01-08 03:24:22	2022-01-08 03:24:22	2022-01-08 03:58:27	
S0	0	1,325	r	2022-01-08 03:13:33	2022-01-08 03:13:33	2022-01-08 03:59:04	
S0	0	1,332	k	2022-01-08 03:22:50	2022-01-08 03:22:50	2022-01-08 03:59:29	
S0	0	1,309	ae	2022-01-08 03:32:42	2022-01-08 03:32:42	2022-01-08 03:59:51	
S0	0	1,321	f	2022-01-08 03:43:56	2022-01-08 03:43:56	2022-01-08 04:00:12	
S0	0	1,327	m	2022-01-08 03:12:56	2022-01-08 03:12:56	2022-01-08 04:01:46	
S0	0	1,308	w	2022-01-08 03:24:22	2022-01-08 03:24:22	2022-01-08 04:02:45	
S0	0	1,317	y	2022-01-08 03:35:18	2022-01-08 03:35:18	2022-01-08 04:04:26	
S0	0	1,338	b	2022-01-08 03:36:49	2022-01-08 03:36:49	2022-01-08 04:04:35	
S0	0	1,319	p	2022-01-08 03:39:43	2022-01-08 03:39:43	2022-01-08 04:04:43	
S0	0	1,314	z	2022-01-08 03:25:32	2022-01-08 03:25:32	2022-01-08 04:04:49	
S0	0	1,319	v	2022-01-08 03:33:08	2022-01-08 03:33:08	2022-01-08 04:05:12	
S0	0	1,323	n	2022-01-08 03:45:22	2022-01-08 03:45:22	2022-01-08 04:05:54	
S0	0	1,317	ac	2022-01-08 03:35:18	2022-01-08 03:35:18	2022-01-08 04:06:28	
S0	0	1,307	a	2022-01-08 03:26:47	2022-01-08 03:26:47	2022-01-08 04:06:32	
S0	0	1,321	i	2022-01-08 03:43:56	2022-01-08 03:43:56	2022-01-08 04:08:47	
S0	0	1,335	e	2022-01-08 03:34:59	2022-01-08 03:34:59	2022-01-08 04:08:56	
S0	0	1,309	w	2022-01-08 03:32:42	2022-01-08 03:32:42	2022-01-08 04:09:47	
S0	0	1,320	q	2022-01-08 03:36:28	2022-01-08 03:36:28	2022-01-08 04:10:14	
S0	0	1,329	u	2022-01-08 03:41:16	2022-01-08 03:41:16	2022-01-08 04:10:40	
S0	0	1,320	x	2022-01-08 03:36:28	2022-01-08 03:36:28	2022-01-08 04:10:42	
S0	0	1,317	z	2022-01-08 03:35:18	2022-01-08 03:35:18	2022-01-08 04:11:01	
S0	0	1,337	h	2022-01-08 03:48:28	2022-01-08 03:48:28	2022-01-08 04:11:21	
S0	0	1,323	i	2022-01-08 03:45:22	2022-01-08 03:45:22	2022-01-08 04:11:33	
S0	0	1,331	j	2022-01-08 03:39:44	2022-01-08 03:39:44	2022-01-08 04:11:38	
S0	0	1,316	z	2022-01-08 03:20:16	2022-01-08 03:20:16	2022-01-08 04:11:44	
S0	0	1,318	y	2022-01-08 03:47:45	2022-01-08 03:47:45	2022-01-08 04:13:12	
S0	0	1,326	m	2022-01-08 03:23:16	2022-01-08 03:23:16	2022-01-08 04:13:13	
S0	0	1,322	i	2022-01-08 03:50:57	2022-01-08 03:50:57	2022-01-08 04:13:53	
S0	0	1,334	e	2022-01-08 03:34:06	2022-01-08 03:34:06	2022-01-08 04:15:06	
S0	0	1,320	p	2022-01-08 03:56:51	2022-01-08 03:56:51	2022-01-08 04:15:08	
S0	0	1,321	l	2022-01-08 03:43:56	2022-01-08 03:43:56	2022-01-08 04:15:20	
S0	0	1,322	n	2022-01-08 03:50:57	2022-01-08 03:50:57	2022-01-08 04:15:42	
S0	0	1,323	f	2022-01-08 03:45:22	2022-01-08 03:45:22	2022-01-08 04:15:53	
S0	0	1,315	c	2022-01-08 03:39:45	2022-01-08 03:39:45	2022-01-08 04:15:59	
S0	0	1,328	t	2022-01-08 03:46:12	2022-01-08 03:46:12	2022-01-08 04:16:36	
S0	0	1,322	f	2022-01-08 03:50:57	2022-01-08 03:50:57	2022-01-08 04:16:55	
S0	0	1,319	g	2022-01-08 03:39:43	2022-01-08 03:39:43	2022-01-08 04:18:38	
S0	0	1,333	k	2022-01-08 03:50:09	2022-01-08 03:50:09	2022-01-08 04:19:29	
S0	0	1,318	ac	2022-01-08 03:47:45	2022-01-08 03:47:45	2022-01-08 04:21:18	
S0	0	1,321	n	2022-01-08 03:43:56	2022-01-08 03:43:56	2022-01-08 04:23:19	
S0	0	1,323	o	2022-01-08 03:45:22	2022-01-08 03:45:22	2022-01-08 04:23:35	
S0	0	1,321	o	2022-01-08 03:43:56	2022-01-08 03:43:56	2022-01-08 04:24:04	
S0	0	1,323	l	2022-01-08 03:45:22	2022-01-08 03:45:22	2022-01-08 04:24:48	
S0	0	1,330	t	2022-01-08 03:52:54	2022-01-08 03:52:54	2022-01-08 04:26:22	
S0	0	1,318	z	2022-01-08 03:47:45	2022-01-08 03:47:45	2022-01-08 04:27:03	
S0	0	1,336	e	2022-01-08 03:50:35	2022-01-08 03:50:35	2022-01-08 04:27:05	
S0	0	1,327	r	2022-01-08 03:46:11	2022-01-08 03:46:11	2022-01-08 04:27:58	
S0	0	1,312	a	2022-01-08 03:42:12	2022-01-08 03:42:12	2022-01-08 04:29:30	
S0	0	1,322	l	2022-01-08 03:50:57	2022-01-08 03:50:57	2022-01-08 04:29:43	
S0	0	1,320	v	2022-01-08 03:52:59	2022-01-08 03:52:59	2022-01-08 04:29:53	
S0	0	1,329	m	2022-01-08 03:41:16	2022-01-08 03:41:16	2022-01-08 04:30:49	
S0	0	1,324	d	2022-01-08 03:57:12	2022-01-08 03:57:12	2022-01-08 04:31:26	
S0	0	1,321	q	2022-01-08 04:00:12	2022-01-08 04:00:12	2022-01-08 04:32:16	
S0	0	1,307	ae	2022-01-08 04:06:32	2022-01-08 04:06:32	2022-01-08 04:32:21	
S0	0	1,313	s	2022-01-08 03:45:33	2022-01-08 03:45:33	2022-01-08 04:32:39	
S0	0	1,332	j	2022-01-08 03:59:29	2022-01-08 03:59:29	2022-01-08 04:33:18	
S0	0	1,340	b	2022-01-08 04:11:37	2022-01-08 04:11:37	2022-01-08 04:33:46	
S0	0	1,319	y	2022-01-08 04:05:12	2022-01-08 04:05:12	2022-01-08 04:34:14	
S0	0	1,328	m	2022-01-08 03:46:12	2022-01-08 03:46:12	2022-01-08 04:34:26	
S0	0	1,339	b	2022-01-08 03:56:24	2022-01-08 03:56:24	2022-01-08 04:35:17	
S0	0	1,326	r	2022-01-08 03:55:00	2022-01-08 03:55:00	2022-01-08 04:35:46	
S0	0	1,322	o	2022-01-08 03:50:57	2022-01-08 03:50:57	2022-01-08 04:36:07	
S0	0	1,325	ab	2022-01-08 03:59:04	2022-01-08 03:59:04	2022-01-08 04:36:37	
S0	0	1,321	p	2022-01-08 04:24:04	2022-01-08 04:24:04	2022-01-08 04:37:26	
S0	0	1,338	h	2022-01-08 04:04:35	2022-01-08 04:04:35	2022-01-08 04:37:32	
S0	0	1,320	g	2022-01-08 03:56:51	2022-01-08 03:56:51	2022-01-08 04:39:47	
S0	0	1,331	u	2022-01-08 04:11:38	2022-01-08 04:11:38	2022-01-08 04:40:35	
S0	0	1,321	x	2022-01-08 04:00:12	2022-01-08 04:00:12	2022-01-08 04:40:37	
S0	0	1,335	k	2022-01-08 04:08:56	2022-01-08 04:08:56	2022-01-08 04:40:47	
S0	0	1,317	c	2022-01-08 04:11:01	2022-01-08 04:11:01	2022-01-08 04:40:57	
S0	0	1,314	c	2022-01-08 04:04:49	2022-01-08 04:04:49	2022-01-08 04:41:23	
S0	0	1,311	a	2022-01-08 03:51:09	2022-01-08 03:51:09	2022-01-08 04:42:03	
S0	0	1,323	x	2022-01-08 04:15:53	2022-01-08 04:15:53	2022-01-08 04:42:16	
S0	0	1,337	e	2022-01-08 04:11:21	2022-01-08 04:11:21	2022-01-08 04:43:09	
S0	0	1,323	p	2022-01-08 04:23:35	2022-01-08 04:23:35	2022-01-08 04:43:51	
S0	0	1,319	ac	2022-01-08 04:05:12	2022-01-08 04:05:12	2022-01-08 04:44:13	
S0	0	1,323	v	2022-01-08 04:05:54	2022-01-08 04:05:54	2022-01-08 04:44:45	
S0	0	1,323	q	2022-01-08 04:15:53	2022-01-08 04:15:53	2022-01-08 04:45:16	
S0	0	1,330	m	2022-01-08 03:52:54	2022-01-08 03:52:54	2022-01-08 04:45:32	
S0	0	1,316	c	2022-01-08 04:11:44	2022-01-08 04:11:44	2022-01-08 04:46:00	
S0	0	1,334	k	2022-01-08 04:15:06	2022-01-08 04:15:06	2022-01-08 04:46:12	
S0	0	1,324	i	2022-01-08 04:31:26	2022-01-08 04:31:26	2022-01-08 04:50:11	
S0	0	1,319	z	2022-01-08 04:05:12	2022-01-08 04:05:12	2022-01-08 04:50:32	
S0	0	1,322	p	2022-01-08 04:36:07	2022-01-08 04:36:07	2022-01-08 04:50:44	
S0	0	1,307	w	2022-01-08 04:06:32	2022-01-08 04:06:32	2022-01-08 04:50:44	
S0	0	1,329	r	2022-01-08 04:10:40	2022-01-08 04:10:40	2022-01-08 04:51:00	
S0	0	1,315	aa	2022-01-08 04:15:59	2022-01-08 04:15:59	2022-01-08 04:52:01	
S0	0	1,322	q	2022-01-08 04:16:55	2022-01-08 04:16:55	2022-01-08 04:52:29	
S0	0	1,331	m	2022-01-08 04:11:38	2022-01-08 04:11:38	2022-01-08 04:52:51	
S0	0	1,322	v	2022-01-08 04:15:42	2022-01-08 04:15:42	2022-01-08 04:52:53	
S0	0	1,320	y	2022-01-08 04:29:53	2022-01-08 04:29:53	2022-01-08 04:53:22	
S0	0	1,324	f	2022-01-08 04:31:26	2022-01-08 04:31:26	2022-01-08 04:56:11	
S0	0	1,322	x	2022-01-08 04:16:55	2022-01-08 04:16:55	2022-01-08 04:56:26	
S0	0	1,320	ac	2022-01-08 04:29:53	2022-01-08 04:29:53	2022-01-08 04:56:40	
S0	0	1,327	ad	2022-01-08 04:27:58	2022-01-08 04:27:58	2022-01-08 04:57:23	
S0	0	1,328	r	2022-01-08 04:16:36	2022-01-08 04:16:36	2022-01-08 04:57:38	
S0	0	1,312	ae	2022-01-08 04:29:30	2022-01-08 04:29:30	2022-01-08 04:58:21	
S0	0	1,333	j	2022-01-08 04:19:29	2022-01-08 04:19:29	2022-01-08 04:59:31	
S0	0	1,325	f	2022-01-08 04:36:37	2022-01-08 04:36:37	2022-01-08 04:59:55	
S0	0	1,325	i	2022-01-08 04:36:37	2022-01-08 04:36:37	2022-01-08 05:01:28	
S0	0	1,326	ad	2022-01-08 04:35:46	2022-01-08 04:35:46	2022-01-08 05:02:39	
S0	0	1,324	o	2022-01-08 04:31:26	2022-01-08 04:31:26	2022-01-08 05:03:36	
S0	0	1,324	n	2022-01-08 04:31:26	2022-01-08 04:31:26	2022-01-08 05:03:49	
S0	0	1,318	c	2022-01-08 04:27:03	2022-01-08 04:27:03	2022-01-08 05:04:03	
S0	0	1,340	h	2022-01-08 04:33:46	2022-01-08 04:33:46	2022-01-08 05:04:22	
S0	0	1,341	b	2022-01-08 04:37:04	2022-01-08 04:37:04	2022-01-08 05:04:37	
S0	0	1,317	aa	2022-01-08 04:40:57	2022-01-08 04:40:57	2022-01-08 05:05:00	
S0	0	1,321	v	2022-01-08 04:23:19	2022-01-08 04:23:19	2022-01-08 05:05:42	
S0	0	1,323	g	2022-01-08 04:23:35	2022-01-08 04:23:35	2022-01-08 05:05:58	
S0	0	1,311	ae	2022-01-08 04:42:03	2022-01-08 04:42:03	2022-01-08 05:06:57	
S0	0	1,323	y	2022-01-08 04:44:45	2022-01-08 04:44:45	2022-01-08 05:07:09	
S0	0	1,321	g	2022-01-08 04:24:04	2022-01-08 04:24:04	2022-01-08 05:07:32	
S0	0	1,330	r	2022-01-08 04:26:22	2022-01-08 04:26:22	2022-01-08 05:08:14	
S0	0	1,332	u	2022-01-08 04:33:18	2022-01-08 04:33:18	2022-01-08 05:08:32	
S0	0	1,336	k	2022-01-08 04:27:05	2022-01-08 04:27:05	2022-01-08 05:08:34	
S0	0	1,320	z	2022-01-08 04:29:53	2022-01-08 04:29:53	2022-01-08 05:08:45	
S0	0	1,325	n	2022-01-08 04:36:37	2022-01-08 04:36:37	2022-01-08 05:09:15	
S0	0	1,335	j	2022-01-08 04:40:47	2022-01-08 04:40:47	2022-01-08 05:09:18	
S0	0	1,312	w	2022-01-08 04:29:30	2022-01-08 04:29:30	2022-01-08 05:09:34	
S0	0	1,311	w	2022-01-08 04:42:03	2022-01-08 04:42:03	2022-01-08 05:09:44	
S0	0	1,339	h	2022-01-08 04:35:17	2022-01-08 04:35:17	2022-01-08 05:09:45	
S0	0	1,323	ac	2022-01-08 04:44:45	2022-01-08 04:44:45	2022-01-08 05:09:56	
S0	0	1,324	l	2022-01-08 04:31:26	2022-01-08 04:31:26	2022-01-08 05:10:37	
S0	0	1,322	y	2022-01-08 04:52:53	2022-01-08 04:52:53	2022-01-08 05:12:39	
S0	0	1,322	ac	2022-01-08 04:52:53	2022-01-08 04:52:53	2022-01-08 05:12:59	
S0	0	1,325	l	2022-01-08 04:36:37	2022-01-08 04:36:37	2022-01-08 05:13:56	
S0	0	1,314	aa	2022-01-08 04:41:23	2022-01-08 04:41:23	2022-01-08 05:14:08	
S0	0	1,328	ad	2022-01-08 04:57:38	2022-01-08 04:57:38	2022-01-08 05:14:26	
S0	0	1,334	j	2022-01-08 04:46:12	2022-01-08 04:46:12	2022-01-08 05:15:04	
S0	0	1,322	g	2022-01-08 04:36:07	2022-01-08 04:36:07	2022-01-08 05:15:37	
S0	0	1,325	o	2022-01-08 04:36:37	2022-01-08 04:36:37	2022-01-08 05:17:38	
S0	0	1,332	m	2022-01-08 04:33:18	2022-01-08 04:33:18	2022-01-08 05:18:08	
S0	0	1,313	a	2022-01-08 04:32:39	2022-01-08 04:32:39	2022-01-08 05:18:08	
S0	0	1,329	ad	2022-01-08 04:51:00	2022-01-08 04:51:00	2022-01-08 05:18:23	
S0	0	1,342	b	2022-01-08 04:55:48	2022-01-08 04:55:48	2022-01-08 05:19:51	
S0	0	1,331	r	2022-01-08 04:40:35	2022-01-08 04:40:35	2022-01-08 05:19:53	
S0	0	1,324	p	2022-01-08 05:03:36	2022-01-08 05:03:36	2022-01-08 05:23:17	
S0	0	1,316	s	2022-01-08 04:46:00	2022-01-08 04:46:00	2022-01-08 05:23:46	
S0	0	1,337	k	2022-01-08 04:43:09	2022-01-08 04:43:09	2022-01-08 05:24:09	
S0	0	1,323	z	2022-01-08 04:44:45	2022-01-08 04:44:45	2022-01-08 05:24:41	
S0	0	1,324	x	2022-01-08 04:56:11	2022-01-08 04:56:11	2022-01-08 05:25:06	
S0	0	1,338	e	2022-01-08 04:37:32	2022-01-08 04:37:32	2022-01-08 05:26:31	
S0	0	1,319	c	2022-01-08 04:50:32	2022-01-08 04:50:32	2022-01-08 05:28:22	
S0	0	1,327	d	2022-01-08 04:57:23	2022-01-08 04:57:23	2022-01-08 05:30:06	
S0	0	1,333	t	2022-01-08 04:59:31	2022-01-08 04:59:31	2022-01-08 05:30:15	
S0	0	1,321	ac	2022-01-08 05:05:42	2022-01-08 05:05:42	2022-01-08 05:30:39	
S0	0	1,315	a	2022-01-08 04:52:01	2022-01-08 04:52:01	2022-01-08 05:30:46	
S0	0	1,324	q	2022-01-08 04:56:11	2022-01-08 04:56:11	2022-01-08 05:32:17	
S0	0	1,325	q	2022-01-08 04:59:55	2022-01-08 04:59:55	2022-01-08 05:32:20	
S0	0	1,322	z	2022-01-08 04:52:53	2022-01-08 04:52:53	2022-01-08 05:35:04	
S0	0	1,330	ad	2022-01-08 05:08:14	2022-01-08 05:08:14	2022-01-08 05:35:13	
S0	0	1,321	y	2022-01-08 05:05:42	2022-01-08 05:05:42	2022-01-08 05:36:06	
S0	0	1,339	e	2022-01-08 05:09:45	2022-01-08 05:09:45	2022-01-08 05:36:08	
S0	0	1,343	b	2022-01-08 05:12:30	2022-01-08 05:12:30	2022-01-08 05:36:48	
S0	0	1,341	h	2022-01-08 05:04:37	2022-01-08 05:04:37	2022-01-08 05:36:48	
S0	0	1,325	p	2022-01-08 05:17:38	2022-01-08 05:17:38	2022-01-08 05:36:58	
S0	0	1,326	d	2022-01-08 05:02:39	2022-01-08 05:02:39	2022-01-08 05:38:13	
S0	0	1,324	v	2022-01-08 05:03:49	2022-01-08 05:03:49	2022-01-08 05:39:12	
S0	0	1,340	e	2022-01-08 05:04:22	2022-01-08 05:04:22	2022-01-08 05:39:39	
S0	0	1,325	x	2022-01-08 04:59:55	2022-01-08 04:59:55	2022-01-08 05:39:47	
S0	0	1,336	j	2022-01-08 05:08:34	2022-01-08 05:08:34	2022-01-08 05:40:37	
S0	0	1,342	h	2022-01-08 05:19:51	2022-01-08 05:19:51	2022-01-08 05:42:28	
S0	0	1,331	ab	2022-01-08 05:19:53	2022-01-08 05:19:53	2022-01-08 05:43:37	
S0	0	1,334	u	2022-01-08 05:15:04	2022-01-08 05:15:04	2022-01-08 05:44:39	
S0	0	1,328	d	2022-01-08 05:14:26	2022-01-08 05:14:26	2022-01-08 05:46:53	
S0	0	1,314	a	2022-01-08 05:14:08	2022-01-08 05:14:08	2022-01-08 05:47:13	
S0	0	1,321	z	2022-01-08 05:05:42	2022-01-08 05:05:42	2022-01-08 05:47:30	
S0	0	1,333	m	2022-01-08 04:59:31	2022-01-08 04:59:31	2022-01-08 05:47:41	
S0	0	1,325	v	2022-01-08 05:09:15	2022-01-08 05:09:15	2022-01-08 05:47:44	
S0	0	1,317	a	2022-01-08 05:05:00	2022-01-08 05:05:00	2022-01-08 05:47:49	
S0	0	1,318	s	2022-01-08 05:04:03	2022-01-08 05:04:03	2022-01-08 05:47:54	
S0	0	1,320	c	2022-01-08 05:08:45	2022-01-08 05:08:45	2022-01-08 05:48:04	
S0	0	1,327	f	2022-01-08 05:30:06	2022-01-08 05:30:06	2022-01-08 05:48:28	
S0	0	1,313	ae	2022-01-08 05:18:08	2022-01-08 05:18:08	2022-01-08 05:49:10	
S0	0	1,335	u	2022-01-08 05:09:18	2022-01-08 05:09:18	2022-01-08 05:49:16	
S0	0	1,335	m	2022-01-08 05:09:18	2022-01-08 05:09:18	2022-01-08 05:49:46	
S0	0	1,337	j	2022-01-08 05:24:09	2022-01-08 05:24:09	2022-01-08 05:51:07	
S0	0	1,324	g	2022-01-08 05:03:36	2022-01-08 05:03:36	2022-01-08 05:53:08	
S0	0	1,326	i	2022-01-08 05:38:13	2022-01-08 05:38:13	2022-01-08 05:53:27	
S0	0	1,313	w	2022-01-08 05:18:08	2022-01-08 05:18:08	2022-01-08 05:53:47	
S0	0	1,327	i	2022-01-08 05:30:06	2022-01-08 05:30:06	2022-01-08 05:54:25	
S0	0	1,329	d	2022-01-08 05:18:23	2022-01-08 05:18:23	2022-01-08 05:55:31	
S0	0	1,332	r	2022-01-08 05:08:32	2022-01-08 05:08:32	2022-01-08 05:55:57	
